X,Y,RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents
-76.553784,39.336576,7369,21J08123,2021/10/27 23:11:00+00,5B,BURGLARY,,,426,NA,,,,5100 BELAIR RD,NORTHEAST,N/A,FRANKFORD,39.336576000000001,-76.553783999999993,"(39.336576000000001,-76.553783999999993)",,1
-76.683027,39.343326,7370,21J08101,2021/10/27 21:21:00+00,9S,SHOOTING,,FIREARM,634,M,21,BLACK_OR_AFRICAN_AMERICAN,,4000 W BELVEDERE AVE,NORTHWEST,N/A,LANGSTON HUGHES,39.343325999999998,-76.683026999999996,"(39.343325999999998,-76.683026999999996)",STREET,1
-76.588037,39.227557,7371,21J08041,2021/10/27 17:45:00+00,1A,HOMICIDE,,FIREARM,911,M,18,BLACK_OR_AFRICAN_AMERICAN,,4200 MORRISON CT,SOUTHERN,N/A,CURTIS BAY,39.227556999999997,-76.588037,"(39.227556999999997,-76.588037)",ALLEY,1
-76.614459,39.302689,7372,22A00649,2021/12/30 17:30:00+00,6G,LARCENY,,,134,M,58,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1100 SAINT PAUL ST,CENTRAL,N/A,MID-TOWN BELVEDERE,39.302689000000001,-76.614458999999997,"(39.302689000000001,-76.614458999999997)",,1
-76.646015,39.3342040000001,7373,21J02950,2021/10/10 22:44:00+00,3AF,ROBBERY,,FIREARM,533,M,16,BLACK_OR_AFRICAN_AMERICAN,,2000 W 41ST ST,NORTHERN,N/A,WOODBERRY,39.334204,-76.646015000000006,"(39.334204,-76.646015000000006)",,1
-76.565613,39.278559,7374,21J04638,2021/10/15 17:00:00+00,6D,LARCENY FROM AUTO,,,231,M,37,WHITE,NOT_HISPANIC_OR_LATINO,3700 Toone St,SOUTHEAST,N/A,CANTON INDUSTRIAL AREA,39.278559000000001,-76.565612999999999,"(39.278559000000001,-76.565612999999999)",,1
-76.62462902,39.2532866290001,7375,21J04641,2021/10/15 18:00:00+00,7A,AUTO THEFT,,,922,F,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2300 SEAMON AVE,SOUTHERN,N/A,CHERRY HILL,39.253286628595248,-76.624629019561269,"(39.253286628595248,-76.624629019561269)",,1
-76.637378,39.2855500000001,7376,21J04328,2021/10/15 08:11:00+00,6C,LARCENY,,,931,NA,,,,1200 W PRATT ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.285550000000001,-76.637377999999998,"(39.285550000000001,-76.637377999999998)",,1
-76.616345505,39.3090067380001,7377,21J04304,2021/10/15 03:45:00+00,5B,BURGLARY,,,134,NA,,,,1700 N CHARLES ST,CENTRAL,N/A,CHARLES NORTH,39.309006737646726,-76.616345505459989,"(39.309006737646726,-76.616345505459989)",,1
-76.575395,39.3049760000001,7378,21J04468,2021/10/15 16:34:00+00,6F,LARCENY,,,332,NA,,,,3000 E BIDDLE ST,EASTERN,N/A,BIDDLE STREET,39.304976000000003,-76.575395,"(39.304976000000003,-76.575395)",,1
-76.6581863279999,39.3313314070001,7379,21J04706,2021/10/15 22:00:00+00,3JK,ROBBERY,,KNIFE_CUTTING_INSTRUMENT,612,M,69,BLACK_OR_AFRICAN_AMERICAN,,2500 VIOLET AVE,NORTHWEST,N/A,PARK CIRCLE,39.3313314070705,-76.658186327582499,"(39.3313314070705,-76.658186327582499)",,1
-76.6212179999999,39.292878,7380,21J05028,2021/10/15 14:00:00+00,5B,BURGLARY,,,114,NA,,,,400 W SARATOGA ST,CENTRAL,N/A,DOWNTOWN,39.292878000000002,-76.621217999999999,"(39.292878000000002,-76.621217999999999)",,1
-76.612336,39.314357,7381,21J04695,2021/10/15 23:00:00+00,7A,AUTO THEFT,,,311,F,63,BLACK_OR_AFRICAN_AMERICAN,,300 E 22ND ST,EASTERN,N/A,BARCLAY,39.314357000000001,-76.612335999999999,"(39.314357000000001,-76.612335999999999)",,1
-76.578704,39.301178,7382,21J04373,2021/10/15 10:30:00+00,4B,AGG. ASSAULT,,UNKNOWN,333,F,34,,,2700 ASHLAND AVE,EASTERN,N/A,MADISON-EASTEND,39.301178,-76.578704000000002,"(39.301178,-76.578704000000002)",,1
-76.6197999999999,39.3178070000001,7383,21J04280,2021/10/15 04:39:00+00,5B,BURGLARY,,,511,NA,,,,2500 N HOWARD ST,NORTHERN,N/A,REMINGTON,39.317807000000002,-76.619799999999998,"(39.317807000000002,-76.619799999999998)",,1
-76.5695009999999,39.2804760000001,7384,21J04632,2021/10/15 22:00:00+00,6D,LARCENY FROM AUTO,,,214,M,33,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3300 ODONNELL ST,SOUTHEAST,N/A,CANTON,39.280476,-76.569501000000002,"(39.280476,-76.569501000000002)",,1
-76.578767,39.3595560000001,7385,21J04637,2021/10/15 16:00:00+00,2A,RAPE,,HANDGUN,415,F,36,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1900 WADSWORTH WAY,NORTHEAST,N/A,LOCH RAVEN,39.359555999999998,-76.578766999999999,"(39.359555999999998,-76.578766999999999)",,1
-76.649365,39.269302,7386,22D07224,2021/10/15 09:00:00+00,5A,BURGLARY,,,831,F,79,WHITE,NOT_HISPANIC_OR_LATINO,2300 WASHINGTON BLVD,SOUTHWEST,N/A,MORRELL PARK,39.269302000000003,-76.649365000000003,"(39.269302000000003,-76.649365000000003)",,1
-76.673064,39.349231,7387,21J04519,2021/10/15 20:30:00+00,3JO,ROBBERY,,PERSONAL_WEAPONS,614,M,51,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3000 SPAULDING AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.349231000000003,-76.673063999999997,"(39.349231000000003,-76.673063999999997)",,1
-76.655769855,39.283415701,7388,21J04367,2021/10/15 12:01:00+00,6C,LARCENY,,,835,NA,,,,2400 FREDERICK AVE,SOUTHWEST,N/A,MILLHILL,39.283415701008124,-76.655769855413865,"(39.283415701008124,-76.655769855413865)",,1
-76.544948,39.301006,7389,21J04380,2021/10/15 11:37:00+00,6F,LARCENY,,,232,NA,,,,6000 ERDMAN AVE,SOUTHEAST,N/A,PULASKI INDUSTRIAL AREA,39.301006000000001,-76.544948000000005,"(39.301006000000001,-76.544948000000005)",,1
-76.570123,39.321735,7390,21I02596,2021/09/04 11:25:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,432,F,14,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3200 LAKE AVE,NORTHEAST,N/A,BELAIR-EDISON,39.321734999999997,-76.570122999999995,"(39.321734999999997,-76.570122999999995)",,1
-76.670763,39.274462,7391,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,U,1,,UNKNOWN,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.670763,39.274462,7392,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,U,1,,,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.670763,39.274462,7393,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,U,36,,NOT_HISPANIC_OR_LATINO,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.670763,39.274462,7394,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,F,41,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.670763,39.274462,7395,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,U,51,,,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.670763,39.274462,7396,21I02006,2021/09/04 06:00:00+00,5B,BURGLARY,,,832,U,1,,UNKNOWN,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.6541809999999,39.309653,7397,21I01002,2021/09/04 06:22:00+00,8H,ARSON,,,731,M,37,ASIAN,NOT_HISPANIC_OR_LATINO,2300 W NORTH AVE,WESTERN,N/A,MONDAWMIN,39.309652999999997,-76.654180999999994,"(39.309652999999997,-76.654180999999994)",,1
-76.633785,39.283486,7398,21I02147,2021/09/04 14:00:00+00,7B,AUTO THEFT,,,932,M,46,UNKNOWN,HISPANIC_OR_LATINO,1100 JAMES ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.283486000000003,-76.633785000000003,"(39.283486000000003,-76.633785000000003)",,1
-76.6464349999999,39.2895520000001,7399,21I01004,2021/09/04 07:18:00+00,4E,COMMON ASSAULT,,UNKNOWN,711,F,22,BLACK_OR_AFRICAN_AMERICAN,,1800 W FAYETTE ST,WESTERN,N/A,FRANKLIN SQUARE,39.289552,-76.646434999999997,"(39.289552,-76.646434999999997)",,1
-76.659006,39.2946860000001,7400,21I01188,2021/09/04 21:15:00+00,4B,AGG. ASSAULT,,PERSONAL_WEAPONS,721,F,42,WHITE,,2500 EDMONDSON AVE,WESTERN,N/A,ROSEMONT HOMEOWNERS/TENANTS,39.294685999999999,-76.659006000000005,"(39.294685999999999,-76.659006000000005)",,1
-76.6767139999999,39.272157,7401,21I05709,2021/09/04 20:00:00+00,5B,BURGLARY,,,832,M,24,WHITE,NOT_HISPANIC_OR_LATINO,3500 WILKENS AVE,SOUTHWEST,N/A,SAINT AGNES,39.272157,-76.676714000000004,"(39.272157,-76.676714000000004)",,1
-76.5532719999999,39.3529330000001,7402,21I01454,2021/09/04 14:00:00+00,6F,LARCENY,,,425,M,65,BLACK_OR_AFRICAN_AMERICAN,,3300 MARY AVE,NORTHEAST,N/A,GLENHAM-BELHAR,39.352933,-76.553272000000007,"(39.352933,-76.553272000000007)",,1
-76.68646,39.2773710000001,7403,21K00386,2021/11/01 21:00:00+00,6D,LARCENY FROM AUTO,,,833,F,26,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,500 YALE AVE,SOUTHWEST,N/A,YALE HEIGHTS,39.277371000000002,-76.686459999999997,"(39.277371000000002,-76.686459999999997)",,1
-76.613751,39.2683630000001,7404,21K00624,2021/11/01 11:30:00+00,3P,ROBBERY,,PERSONAL_WEAPONS,943,F,19,BLACK_OR_AFRICAN_AMERICAN,,0 E WELLS ST,SOUTHERN,N/A,SOUTH BALTIMORE,39.268363000000001,-76.613750999999993,"(39.268363000000001,-76.613750999999993)",,1
-76.583859,39.284884,7405,21K00409,2021/11/01 22:00:00+00,7A,AUTO THEFT,,,214,F,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2300 FLEET ST,SOUTHEAST,N/A,CANTON,39.284883999999998,-76.583859000000004,"(39.284883999999998,-76.583859000000004)",,1
-76.593688,39.3458660000001,7406,21K00318,2021/11/01 21:50:00+00,7A,AUTO THEFT,,,413,M,32,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1400 E COLD SPRING LN,NORTHEAST,N/A,NEW NORTHWOOD,39.345866000000001,-76.593688,"(39.345866000000001,-76.593688)",,1
-76.7066800379999,39.292272188,7407,22B05708,2022/02/21 08:21:00+00,4B,AGG. ASSAULT,,KNIFE_CUTTING_INSTRUMENT,823,F,25,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5000 BALTIMORE NATIONAL PIKE,SOUTHWEST,N/A,WEST HILLS,39.292272188168759,-76.706680038200716,"(39.292272188168759,-76.706680038200716)",,1
-76.671287563,39.3160903180001,7408,22B05709,2022/02/21 08:00:00+00,4A,AGG. ASSAULT,,HANDGUN,624,M,25,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2500 N Ellamont St,NORTHWEST,N/A,HANLON-LONGWOOD,39.31609031823541,-76.6712875631721,"(39.31609031823541,-76.6712875631721)",,1
-76.6251099999999,39.301188,7409,22B05714,2022/02/21 09:29:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,123,F,38,BLACK_OR_AFRICAN_AMERICAN,,400 CUMMINGS CT,CENTRAL,N/A,UPTON,39.301188000000003,-76.625110000000006,"(39.301188000000003,-76.625110000000006)",,1
-76.6896829999999,39.2936320000001,7410,22B05903,2022/02/21 20:38:00+00,4B,AGG. ASSAULT,,BLUNT_OBJECT,822,M,41,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,4400 EDMONDSON AVE,SOUTHWEST,N/A,ROGNEL HEIGHTS,39.293632000000002,-76.689683000000002,"(39.293632000000002,-76.689683000000002)",,1
-76.6403559999999,39.292245,7411,22B05911,2022/02/21 20:10:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,711,F,20,BLACK_OR_AFRICAN_AMERICAN,,1400 W SARATOGA ST,WESTERN,N/A,FRANKLIN SQUARE,39.292245000000001,-76.640355999999997,"(39.292245000000001,-76.640355999999997)",,1
-76.61392,39.292375,7412,22B05922,2022/02/21 21:15:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,111,M,33,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,300 SAINT PAUL PL,CENTRAL,N/A,DOWNTOWN,39.292375,-76.613919999999993,"(39.292375,-76.613919999999993)",,1
-76.635961,39.30452,7413,22B05925,2022/02/21 21:13:00+00,7A,AUTO THEFT,,,123,M,38,WHITE,NOT_HISPANIC_OR_LATINO,1800 PENNSYLVANIA AVE,CENTRAL,N/A,UPTON,39.304519999999997,-76.635960999999995,"(39.304519999999997,-76.635960999999995)",,1
-76.630029173,39.3117658580001,7414,22B03915,2022/02/14 16:50:00+00,4C,AGG. ASSAULT,,MOTOR_VEHICLE_VESSEL,133,M,30,UNKNOWN,,800 LENNOX ST,CENTRAL,N/A,RESERVOIR HILL,39.311765858042563,-76.630029172652186,"(39.311765858042563,-76.630029172652186)",,1
-76.68746,39.3289070000001,7415,22B03735,2022/02/14 02:02:00+00,4B,AGG. ASSAULT,,PERSONAL_WEAPONS,621,F,35,UNKNOWN,,4100 LIBERTY HEIGHTS AVE,NORTHWEST,N/A,DORCHESTER,39.328907000000001,-76.687460000000002,"(39.328907000000001,-76.687460000000002)",,1
-76.56702,39.36823,7416,22B03738,2022/02/14 02:33:00+00,7A,AUTO THEFT,,,423,F,43,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2300 E NORTHERN PKWY,NORTHEAST,N/A,HAMILTON HILLS,39.368229999999997,-76.567019999999999,"(39.368229999999997,-76.567019999999999)",,1
-76.5680359999999,39.353534,7417,22B03739,2022/02/14 02:30:00+00,4A,AGG. ASSAULT,,HANDGUN,423,M,22,WHITE,,5300 TRAMORE RD,NORTHEAST,N/A,HAMILTON HILLS,39.353534000000003,-76.568036000000006,"(39.353534000000003,-76.568036000000006)",,1
-76.5680359999999,39.353534,7418,22B03739,2022/02/14 02:30:00+00,4A,AGG. ASSAULT,,HANDGUN,423,F,20,BLACK_OR_AFRICAN_AMERICAN,,5300 TRAMORE RD,NORTHEAST,N/A,HAMILTON HILLS,39.353534000000003,-76.568036000000006,"(39.353534000000003,-76.568036000000006)",,1
-76.613141,39.3025480000001,7419,22B03740,2022/02/14 02:00:00+00,4C,AGG. ASSAULT,,PERSONAL_WEAPONS,134,F,23,UNKNOWN,HISPANIC_OR_LATINO,1100 N CALVERT ST,CENTRAL,N/A,MID-TOWN BELVEDERE,39.302548000000002,-76.613140999999999,"(39.302548000000002,-76.613140999999999)",,1
-76.6418399999999,39.337209,7420,22B03741,2022/02/14 01:00:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,534,F,66,WHITE,NOT_HISPANIC_OR_LATINO,1400 WELDON PL N,NORTHERN,N/A,MEDFIELD,39.337209000000001,-76.641840000000002,"(39.337209000000001,-76.641840000000002)",,1
-76.628573,39.2792900000001,7421,22B04069,2022/02/14 10:00:00+00,6D,LARCENY FROM AUTO,,,932,F,49,BLACK_OR_AFRICAN_AMERICAN,,1100 SCOTT ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.279290000000003,-76.628573000000003,"(39.279290000000003,-76.628573000000003)",,1
-76.53094,39.3546230000001,7422,21K04949,2021/11/17 18:02:00+00,4C,AGG. ASSAULT,,OTHER,425,M,30,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,6600 BELAIR RD,NORTHEAST,N/A,ROSEMONT EAST,39.354622999999997,-76.530940000000001,"(39.354622999999997,-76.530940000000001)",,1
-76.6075099999999,39.2718780000001,7423,21K04961,2021/11/17 18:11:00+00,5F,BURGLARY,,,943,M,51,WHITE,,400 E RANDALL ST,SOUTHERN,N/A,RIVERSIDE,39.271878000000001,-76.607510000000005,"(39.271878000000001,-76.607510000000005)",,1
-76.5455679999999,39.3424370000001,7424,21K04951,2021/11/17 18:30:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,425,F,13,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5700 BELAIR RD,NORTHEAST,N/A,GLENHAM-BELHAR,39.342436999999997,-76.545568000000003,"(39.342436999999997,-76.545568000000003)",,1
-76.6682929999999,39.3370640000001,7425,21K04966,2021/11/17 19:00:00+00,5F,BURGLARY,,,613,F,41,BLACK_OR_AFRICAN_AMERICAN,,2900 GRANTLEY AVE,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.337063999999998,-76.668293000000006,"(39.337063999999998,-76.668293000000006)",,1
-76.649412,39.2539790000001,7426,21K04970,2021/11/17 19:00:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,923,F,29,UNKNOWN,HISPANIC_OR_LATINO,2500 MARBOURNE AVE,SOUTHERN,N/A,LAKELAND,39.253979000000001,-76.649411999999998,"(39.253979000000001,-76.649411999999998)",,1
-76.6614089999999,39.293304,7427,21K04975,2021/11/17 18:30:00+00,4A,AGG. ASSAULT,,HANDGUN,721,F,29,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2700 W FRANKLIN ST,WESTERN,N/A,ROSEMONT HOMEOWNERS/TENANTS,39.293303999999999,-76.661409000000006,"(39.293303999999999,-76.661409000000006)",,1
-76.5898,39.300734,7428,21K04984,2021/11/17 19:50:00+00,6C,LARCENY,,,321,U,1,,,900 N WASHINGTON ST,EASTERN,N/A,MIDDLE EAST,39.300733999999999,-76.589799999999997,"(39.300733999999999,-76.589799999999997)",,1
-76.628689,39.3371450000001,7429,21K04897,2021/11/17 16:15:00+00,6C,LARCENY,,,534,NA,,,,700 W 40TH ST,NORTHERN,N/A,HAMPDEN,39.337145,-76.628688999999994,"(39.337145,-76.628688999999994)",,1
-76.644931,39.2510530000001,7430,21K04907,2021/11/17 16:45:00+00,6C,LARCENY,,,923,NA,,,,2100 W PATAPSCO AVE,SOUTHERN,N/A,LAKELAND,39.251052999999999,-76.644931,"(39.251052999999999,-76.644931)",,1
-76.593598,39.3458890000001,7431,21K04927,2021/11/17 17:51:00+00,6C,LARCENY,,,413,NA,,,,1400 E COLD SPRING LN,NORTHEAST,N/A,NEW NORTHWOOD,39.345889,-76.593598,"(39.345889,-76.593598)",,1
-76.616072,39.3269750000001,7432,21K05016,2021/11/17 21:49:00+00,6C,LARCENY,,,512,NA,,,,3200 SAINT PAUL ST,NORTHERN,N/A,CHARLES VILLAGE,39.326974999999997,-76.616072000000003,"(39.326974999999997,-76.616072000000003)",,1
-76.7024289999999,39.3563080000001,7433,21K05080,2021/11/17 20:30:00+00,6J,LARCENY,,,631,NA,,,,6500 REISTERSTOWN RD,NORTHWEST,N/A,GLEN,39.356307999999999,-76.702428999999995,"(39.356307999999999,-76.702428999999995)",,1
-76.548664,39.3400960000001,7434,21K03298,2021/11/11 22:30:00+00,4A,AGG. ASSAULT,,HANDGUN,426,F,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5500 BELAIR RD,NORTHEAST,N/A,FRANKFORD,39.340096000000003,-76.548664000000002,"(39.340096000000003,-76.548664000000002)",,1
-76.613397,39.353082,7435,21K03566,2021/11/11 00:00:00+00,4E,COMMON ASSAULT,,,523,M,6,AMERICAN_INDIAN_OR_ALASKA_NATIVE,NOT_HISPANIC_OR_LATINO,5200 TABARD CT,NORTHERN,N/A,VILLAGES OF HOMELAND,39.353082000000001,-76.613397000000006,"(39.353082000000001,-76.613397000000006)",,1
-76.541911,39.3555480000001,7436,21K07023,2021/11/11 00:00:00+00,6G,LARCENY,,,425,NA,,,,6400 WALTHER AVE,NORTHEAST,N/A,ROSEMONT EAST,39.355547999999999,-76.541910999999999,"(39.355547999999999,-76.541910999999999)",,1
-76.655275,39.2837440000001,7437,21K03148,2021/11/11 12:28:00+00,3CF,ROBBERY - COMMERCIAL,,HANDGUN,835,NA,,,,2400 FREDERICK AVE,SOUTHWEST,N/A,MILLHILL,39.283743999999999,-76.655275000000003,"(39.283743999999999,-76.655275000000003)",,1
-76.653993,39.31865,7438,21K03133,2021/11/11 10:00:00+00,6F,LARCENY,,,731,NA,,,,2400 LIBERTY HEIGHTS AVE,WESTERN,N/A,MONDAWMIN,39.318649999999998,-76.653993,"(39.318649999999998,-76.653993)",,1
-76.6012039999999,39.2723570000001,7439,22C02198,2021/12/30 11:00:00+00,6F,LARCENY,,,943,F,27,WHITE,NOT_HISPANIC_OR_LATINO,1400 LAWRENCE ST,SOUTHERN,N/A,RIVERSIDE,39.272357,-76.601203999999996,"(39.272357,-76.601203999999996)",,1
-76.6012039999999,39.2723570000001,7440,22C02198,2021/12/30 11:00:00+00,6F,LARCENY,,,943,M,28,WHITE,NOT_HISPANIC_OR_LATINO,1400 LAWRENCE ST,SOUTHERN,N/A,RIVERSIDE,39.272357,-76.601203999999996,"(39.272357,-76.601203999999996)",,1
-76.5972629999999,39.230915,7441,21L08355,2021/12/30 15:30:00+00,6J,LARCENY,,,913,F,63,WHITE,NOT_HISPANIC_OR_LATINO,1000 BRISTOL PL,SOUTHERN,N/A,BROOKLYN,39.230915000000003,-76.597262999999998,"(39.230915000000003,-76.597262999999998)",,1
-76.5726051349999,39.2948337490001,7442,21L08171,2021/12/30 21:45:00+00,4B,AGG. ASSAULT,,KNIFE_CUTTING_INSTRUMENT,224,M,43,UNKNOWN,HISPANIC_OR_LATINO,200 N EAST AVE,SOUTHEAST,N/A,ELLWOOD PARK/MONUMENT,39.294833749461404,-76.572605134841481,"(39.294833749461404,-76.572605134841481)",,1
-76.58886,39.325457,7443,21L08173,2021/12/30 21:20:00+00,3AO,ROBBERY,,PERSONAL_WEAPONS,411,M,11,BLACK_OR_AFRICAN_AMERICAN,,1900 E 30TH ST,NORTHEAST,N/A,COLDSTREAM HOMESTEAD MONTEBELLO,39.325457,-76.588859999999997,"(39.325457,-76.588859999999997)",,1
-76.707928,39.310432,7444,21L07980,2021/12/30 03:24:00+00,5B,BURGLARY,,,821,NA,,,,5200 WINDSOR MILL RD,SOUTHWEST,N/A,FRANKLINTOWN,39.310431999999999,-76.707927999999995,"(39.310431999999999,-76.707927999999995)",,1
-76.655833,39.3194810000001,7445,21L07991,2021/12/30 07:00:00+00,6C,LARCENY,,,611,NA,,,,2500 LIBERTY HEIGHTS AVE,NORTHWEST,N/A,LIBERTY SQUARE,39.319481000000003,-76.655833000000001,"(39.319481000000003,-76.655833000000001)",,1
-76.6247279999999,39.2851620000001,7446,21L07974,2021/12/30 04:44:00+00,5B,BURGLARY,,,941,NA,,,,600 PORTLAND ST,SOUTHERN,N/A,RIDGELY'S DELIGHT,39.285162,-76.624728000000005,"(39.285162,-76.624728000000005)",,1
-76.599192,39.286409,7447,21L07975,2021/12/30 04:30:00+00,5B,BURGLARY,,,211,NA,,,,1300 BANK ST,SOUTHEAST,N/A,LITTLE ITALY,39.286408999999999,-76.599192000000002,"(39.286408999999999,-76.599192000000002)",,1
-76.617515,39.300958,7448,21L07993,2021/12/30 02:44:00+00,5B,BURGLARY,,,134,NA,,,,1000 CATHEDRAL ST,CENTRAL,N/A,MID-TOWN BELVEDERE,39.300958000000001,-76.617514999999997,"(39.300958000000001,-76.617514999999997)",,1
-76.704124,39.3576190000001,7449,21L07994,2021/12/30 03:10:00+00,5B,BURGLARY,,,631,NA,,,,6600 REISTERSTOWN RD,NORTHWEST,N/A,GLEN,39.357619,-76.704123999999993,"(39.357619,-76.704123999999993)",,1
-76.598853,39.2276670000001,7450,21L07957,2021/12/30 00:15:00+00,5A,BURGLARY,,PERSONAL_WEAPONS,913,M,57,WHITE,NOT_HISPANIC_OR_LATINO,4200 MARIBAN CT,SOUTHERN,N/A,BROOKLYN,39.227666999999997,-76.598853000000005,"(39.227666999999997,-76.598853000000005)",,1
-76.530872,39.3344070000001,7451,21L08014,2021/12/30 01:00:00+00,5F,BURGLARY,,,441,F,55,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5500 WHITBY RD,NORTHEAST,N/A,CEDONIA,39.334406999999999,-76.530872000000002,"(39.334406999999999,-76.530872000000002)",,1
-76.5740519999999,39.3238920000001,7452,21L08035,2021/12/30 11:25:00+00,4B,AGG. ASSAULT,,PERSONAL_WEAPONS,432,F,35,BLACK_OR_AFRICAN_AMERICAN,,2800 LAKE AVE,NORTHEAST,N/A,BELAIR-EDISON,39.323892000000001,-76.574051999999995,"(39.323892000000001,-76.574051999999995)",,1
-76.649097,39.3130190000001,7453,21L08170,2021/12/30 20:46:00+00,6F,LARCENY,,PERSONAL_WEAPONS,731,M,26,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1900 WINDSOR AVE,WESTERN,N/A,MONDAWMIN,39.313018999999997,-76.649096999999998,"(39.313018999999997,-76.649096999999998)",,1
-76.627375,39.27898,7454,22A00142,2021/12/30 14:00:00+00,5F,BURGLARY,,,932,NA,,,,1100 S PACA ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.278979999999997,-76.627375000000001,"(39.278979999999997,-76.627375000000001)",,1
-76.689333,39.3469670000001,7455,21L08167,2021/12/30 21:21:00+00,6C,LARCENY,,,634,NA,,,,5400 REISTERSTOWN RD,NORTHWEST,N/A,WOODMERE,39.346966999999999,-76.689333000000005,"(39.346966999999999,-76.689333000000005)",,1
-76.6264,39.296772,7456,21J07634,2021/10/24 11:00:00+00,7A,AUTO THEFT,,,121,M,30,WHITE,UNKNOWN,900 PENNSYLVANIA AVE,CENTRAL,N/A,HERITAGE CROSSING,39.296771999999997,-76.626400000000004,"(39.296771999999997,-76.626400000000004)",,1
-76.607341,39.3396080000001,7457,21K01221,2021/10/24 12:00:00+00,6G,LARCENY,,,525,M,34,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,600 E 41ST ST,NORTHERN,N/A,PEN LUCY,39.339607999999998,-76.607341000000005,"(39.339607999999998,-76.607341000000005)",,1
-76.628712,39.298666,7458,21J07083,2021/10/24 11:45:00+00,6F,LARCENY,,,123,F,82,BLACK_OR_AFRICAN_AMERICAN,,1100 PENNSYLVANIA AVE,CENTRAL,N/A,UPTON,39.298665999999997,-76.628711999999993,"(39.298665999999997,-76.628711999999993)",,1
